,nEff,nResp,step,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,ourNumEdges,ourNumZeroEdges,ourNumPosEdges,ourNumSigMoreEdges,DiffEdges,dfgNumEdges80,dfgNumEdges100,sdE1,sdE2,sdE3,sdE4,sda
109,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.17,0.81,0.79,0.02,0.19,0.0,8,2,6,4,8,5.0,10.0,0.45033320996790815,0.005773502691896258,0.1044030650891055,0.5236729259120938,0.271
110,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.17,0.81,0.79,0.19,0.01,0.01,9,0,9,5,9,5.0,11.0,0.45033320996790815,0.10392304845413264,0.09539392014169458,0.5179768334587947,0.2919
111,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.17,0.81,0.98,0.0,0.01,0.01,7,0,7,4,7,4.0,10.0,0.560029761113937,0.005773502691896258,0.09539392014169458,0.5179768334587947,0.2948
112,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.01,0.01,0.0,0.98,6,2,4,3,6,4.0,9.0,0.005773502691896258,0.005773502691896258,0.21939310229205777,0.2193931022920578,0.1126
113,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.01,0.01,0.17,0.81,4,1,3,2,4,5.0,10.0,0.005773502691896258,0.005773502691896258,0.1903505538035898,0.1903505538035898,0.0981
114,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.0,0.02,0.38,0.6,6,1,5,3,6,5.0,9.0,0.005773502691896258,0.005773502691896258,0.2193931022920578,0.2193931022920578,0.1126
115,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.01,0.01,0.6,0.38,4,1,3,2,4,5.0,10.0,0.005773502691896258,0.005773502691896258,0.3035347316755256,0.3035347316755256,0.1547
116,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.01,0.03,0.78,0.18,4,1,3,2,4,6.0,10.0,0.005773502691896258,0.01,0.390042732701602,0.4001666319589045,0.2015
117,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.01,0.0,0.98,0.01,4,1,3,2,4,4.0,9.0,0.005773502691896258,0.01,0.4940985056983408,0.4887739763939975,0.2497
118,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.01,0.18,0.01,0.8,6,1,5,3,6,5.0,10.0,0.005773502691896258,0.09539392014169455,0.21656407827707713,0.19008769905844336,0.127
119,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.01,0.21,0.2,0.58,7,1,6,3,7,6.0,10.0,0.005773502691896258,0.11269427669584646,0.19008769905844336,0.22538855339169292,0.1335
120,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.03,0.2,0.4,0.37,6,1,5,4,6,7.0,10.0,0.015275252316519466,0.10692676621563628,0.22538855339169292,0.3080584360149872,0.1639
121,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.04,0.17,0.58,0.21,5,1,4,3,5,7.0,10.0,0.020816659994661327,0.08962886439832501,0.29461839725312466,0.38501082235871414,0.1975
122,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.0,0.2,0.78,0.02,5,1,4,3,5,5.0,9.0,0.005773502691896258,0.10692676621563628,0.390042732701602,0.48345975358175713,0.2466
123,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.03,0.37,0.01,0.59,9,1,8,3,9,6.0,10.0,0.015275252316519466,0.20502032419575708,0.21656407827707713,0.22233608194203058,0.1648
124,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.02,0.41,0.18,0.39,7,1,6,3,7,6.0,10.0,0.01,0.22810816147900828,0.19008769905844336,0.2990540642314251,0.1818
125,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.04,0.38,0.41,0.17,8,1,7,4,8,7.0,10.0,0.020816659994661327,0.21079215671683169,0.22854612955229262,0.4052571200279315,0.2164
126,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.02,0.36,0.62,0.0,7,2,5,3,7,5.0,9.0,0.01,0.19924858845171275,0.3126233090051561,0.4940985056983408,0.254
127,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.0,0.58,0.0,0.42,8,2,6,3,8,5.0,8.0,0.005773502691896258,0.32624121954978846,0.21939310229205777,0.28589042189855424,0.2093
128,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.02,0.58,0.2,0.2,7,1,6,3,7,6.0,10.0,0.01,0.32624121954978846,0.19008769905844336,0.39004273270160195,0.2291
129,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.0,0.61,0.38,0.01,8,1,7,4,8,5.0,9.0,0.005773502691896258,0.3435597958628648,0.2193931022920578,0.4887739763939975,0.2644
130,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.02,0.77,0.01,0.2,8,1,7,3,8,5.0,10.0,0.01,0.435928128632844,0.21656407827707713,0.39004273270160195,0.2631
131,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.02,0.8,0.17,0.01,7,1,6,3,7,5.0,10.0,0.01,0.45324754090158437,0.1903505538035898,0.4887739763939975,0.2856
132,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.0,0.98,0.01,0.01,8,1,7,3,8,4.0,9.0,0.005773502691896258,0.5571654452075553,0.21656407827707713,0.4887739763939975,0.3171
133,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.18,0.04,0.0,0.78,7,3,4,3,7,6.0,9.0,0.10115993936995679,0.015275252316519468,0.21939310229205777,0.19008769905844336,0.1315
134,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.2,0.02,0.17,0.61,7,2,5,3,7,6.0,10.0,0.11269427669584646,0.005773502691896258,0.1903505538035898,0.21656407827707713,0.1313
135,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.19,0.02,0.42,0.37,7,2,5,4,7,6.0,10.0,0.10692676621563627,0.005773502691896258,0.23180451534284946,0.3080584360149872,0.1631
136,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.18,0.01,0.62,0.19,6,2,4,3,6,6.0,10.0,0.10115993936995679,0.005773502691896258,0.3126233090051561,0.3950949253027682,0.2037
137,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.18,0.03,0.78,0.01,6,2,4,3,6,6.0,10.0,0.10115993936995679,0.01,0.390042732701602,0.4887739763939975,0.2475
138,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.21,0.21,0.01,0.57,10,2,8,4,10,6.0,10.0,0.11846237095944574,0.11269427669584646,0.21656407827707713,0.22854612955229267,0.1691
139,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.22,0.21,0.17,0.4,8,2,6,4,8,7.0,10.0,0.12423096769056148,0.11269427669584646,0.1903505538035898,0.29461839725312466,0.1805
140,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.21,0.2,0.38,0.21,8,2,6,5,8,7.0,10.0,0.11846237095944574,0.10692676621563628,0.2193931022920578,0.38501082235871414,0.2074
141,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.2,0.18,0.58,0.04,7,2,5,4,7,7.0,10.0,0.11269427669584646,0.09539392014169455,0.29461839725312466,0.47286361670147553,0.2439
142,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.2,0.41,0.01,0.38,10,2,8,4,10,6.0,10.0,0.11269427669584646,0.22810816147900828,0.21656407827707713,0.3035347316755256,0.2152
143,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.19,0.38,0.23,0.2,9,2,7,4,9,7.0,10.0,0.10692676621563627,0.21079215671683169,0.19139836293274123,0.39004273270160195,0.2248
144,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.22,0.4,0.38,0.0,10,3,7,5,10,6.0,9.0,0.12423096769056148,0.22233608194203058,0.2193931022920578,0.4940985056983408,0.265
145,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.22,0.57,0.01,0.2,10,2,8,4,10,6.0,10.0,0.12423096769056148,0.3204684071792413,0.21656407827707713,0.39004273270160195,0.2628
146,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.17,0.6,0.22,0.01,9,2,7,4,9,6.0,10.0,0.09539392014169458,0.33778691508109077,0.1907878402833891,0.4887739763939975,0.2782
147,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.19,0.8,0.01,0.0,10,3,7,4,10,5.0,9.0,0.10692676621563627,0.45324754090158437,0.21656407827707713,0.4940985056983408,0.3177
148,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.4,0.01,0.02,0.57,9,2,7,3,9,5.0,10.0,0.2281081614790083,0.005773502691896258,0.21385353243127253,0.22854612955229267,0.1691
149,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.42,0.02,0.18,0.38,7,2,5,3,7,6.0,10.0,0.2396525262402492,0.005773502691896258,0.19008769905844336,0.3035347316755256,0.1848
150,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.41,0.02,0.39,0.18,8,2,6,4,8,6.0,10.0,0.23388031127053,0.005773502691896258,0.22233608194203058,0.4001666319589045,0.2155
151,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.4,0.02,0.57,0.01,7,2,5,3,7,5.0,10.0,0.2281081614790083,0.005773502691896258,0.29022979401386984,0.4887739763939975,0.2532
152,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.41,0.18,0.0,0.41,9,3,6,4,9,6.0,9.0,0.23388031127053,0.09539392014169455,0.21939310229205777,0.2902297940138699,0.2097
153,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.42,0.18,0.2,0.2,8,2,6,4,8,7.0,10.0,0.2396525262402492,0.09539392014169455,0.19008769905844336,0.39004273270160195,0.2288
154,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.41,0.18,0.41,0.0,9,3,6,5,9,6.0,9.0,0.23388031127053,0.09539392014169455,0.22854612955229262,0.4940985056983408,0.263
155,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.42,0.39,0.01,0.18,11,2,9,4,11,6.0,10.0,0.2396525262402492,0.21656407827707716,0.21656407827707713,0.4001666319589045,0.2682
156,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.39,0.4,0.19,0.02,10,2,8,4,10,6.0,10.0,0.22233608194203058,0.22233608194203058,0.19000000000000003,0.48345975358175713,0.2795
157,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.37,0.61,0.0,0.02,11,3,8,4,11,5.0,9.0,0.21079215671683169,0.3435597958628648,0.21939310229205777,0.48345975358175713,0.3143
158,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.58,0.0,0.01,0.41,8,2,6,3,8,5.0,9.0,0.3320140559273558,0.01,0.21656407827707713,0.2902297940138699,0.2122
159,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.6,0.01,0.22,0.17,7,2,5,3,7,6.0,10.0,0.3435597958628648,0.005773502691896258,0.1907878402833891,0.4052571200279315,0.2363
160,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.59,0.01,0.39,0.01,8,2,6,4,8,5.0,10.0,0.33778691508109077,0.005773502691896258,0.22233608194203058,0.4887739763939975,0.2637
161,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.6,0.19,0.02,0.19,9,2,7,4,9,6.0,10.0,0.3435597958628648,0.10115993936995679,0.21385353243127253,0.3950949253027682,0.2634
162,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.61,0.2,0.18,0.01,8,2,6,4,8,6.0,10.0,0.3493326972004386,0.10692676621563628,0.19008769905844336,0.4887739763939975,0.2838
163,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.6,0.38,0.02,0.0,11,3,8,4,11,5.0,9.0,0.3435597958628648,0.21079215671683169,0.21385353243127253,0.4940985056983408,0.3156
164,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.78,0.01,0.0,0.21,8,3,5,3,8,5.0,9.0,0.4474743940532612,0.005773502691896258,0.21939310229205777,0.38501082235871414,0.2644
165,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.79,0.02,0.19,0.0,7,3,4,3,7,5.0,9.0,0.45324754090158437,0.005773502691896258,0.19000000000000003,0.4940985056983408,0.2858
166,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.79,0.19,0.01,0.01,9,2,7,4,9,5.0,10.0,0.45324754090158437,0.10115993936995679,0.21656407827707713,0.4887739763939975,0.3149
167,4,3,0.2,0.01,0.01,0.0,0.98,0.0,0.02,0.38,0.6,0.98,0.0,0.01,0.01,8,2,6,3,8,4.0,9.0,0.5629387178015027,0.01,0.21656407827707713,0.4887739763939975,0.3196
168,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.01,0.01,0.0,0.98,6,2,4,3,6,4.0,10.0,0.0,0.0,0.34641016151377546,0.34641016151377546,0.1732
169,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.01,0.01,0.17,0.81,4,1,3,2,4,5.0,11.0,0.0,0.0,0.3092463958291726,0.3092463958291726,0.1546
170,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.0,0.02,0.38,0.6,4,1,3,2,4,5.0,10.0,0.005773502691896258,0.005773502691896258,0.30353473167552564,0.30353473167552564,0.1547
171,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.01,0.01,0.6,0.38,6,1,5,3,6,5.0,11.0,0.0,0.0,0.34641016151377546,0.34641016151377546,0.1732
172,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.01,0.03,0.78,0.18,6,1,5,3,6,6.0,11.0,0.0,0.011547005383792514,0.40841155713324273,0.41633319989322654,0.2091
173,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.01,0.0,0.98,0.01,4,1,3,2,4,4.0,10.0,0.0,0.005773502691896258,0.4940985056983408,0.48952357791360096,0.2473
174,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.01,0.18,0.01,0.8,7,1,6,3,7,5.0,11.0,0.0,0.09814954576223638,0.3435597958628648,0.30789608636681304,0.1874
175,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.01,0.21,0.2,0.58,6,1,5,3,6,6.0,11.0,0.0,0.11547005383792515,0.30550504633038933,0.30550504633038933,0.1816
176,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.03,0.2,0.4,0.37,7,1,6,3,7,7.0,11.0,0.011547005383792514,0.10969655114602891,0.30550504633038933,0.3493326972004386,0.194
177,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.04,0.17,0.58,0.21,8,1,7,4,8,7.0,11.0,0.017320508075688773,0.09237604307034013,0.34078341117685484,0.4045161719058131,0.2137
178,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.0,0.2,0.78,0.02,7,1,6,4,7,5.0,10.0,0.005773502691896258,0.10969655114602891,0.40841155713324273,0.48497422611928565,0.2522
179,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.03,0.37,0.01,0.59,8,1,7,3,8,6.0,11.0,0.011547005383792514,0.20784609690826528,0.3435597958628648,0.3044667469527666,0.2169
180,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.02,0.41,0.18,0.39,8,1,7,3,8,6.0,11.0,0.005773502691896258,0.23094010767585027,0.30789608636681304,0.3435597958628648,0.222
181,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.04,0.38,0.41,0.17,8,1,7,3,8,7.0,11.0,0.017320508075688773,0.21361959960016155,0.306648550189518,0.420356991139674,0.2395
182,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.02,0.36,0.62,0.0,8,2,6,4,8,5.0,10.0,0.005773502691896258,0.20207259421636903,0.35232560697930165,0.4940985056983408,0.2636
183,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.0,0.58,0.0,0.42,9,2,7,3,9,5.0,9.0,0.005773502691896258,0.32908965343808666,0.34641016151377546,0.3354598833442433,0.2542
184,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.02,0.58,0.2,0.2,8,1,7,3,8,6.0,11.0,0.005773502691896258,0.32908965343808666,0.30550504633038933,0.40841155713324273,0.2622
185,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.0,0.61,0.38,0.01,7,1,6,3,7,5.0,10.0,0.005773502691896258,0.34641016151377546,0.30353473167552564,0.48952357791360096,0.2863
186,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.02,0.77,0.01,0.2,9,1,8,3,9,5.0,11.0,0.005773502691896258,0.4387862045841156,0.3435597958628648,0.40841155713324273,0.2991
187,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.02,0.8,0.17,0.01,7,1,6,3,7,5.0,11.0,0.005773502691896258,0.45610671265980435,0.3092463958291726,0.48952357791360096,0.3152
188,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.0,0.98,0.01,0.01,8,1,7,3,8,4.0,10.0,0.005773502691896258,0.560029761113937,0.3435597958628648,0.48952357791360096,0.3497
189,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.18,0.04,0.0,0.78,7,2,5,3,7,6.0,10.0,0.09814954576223638,0.017320508075688773,0.34641016151377546,0.30550504633038933,0.1918
190,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.2,0.02,0.17,0.61,6,1,5,3,6,6.0,11.0,0.10969655114602891,0.005773502691896258,0.3092463958291726,0.302709982216202,0.1819
191,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.19,0.02,0.42,0.37,8,1,7,4,8,6.0,11.0,0.10392304845413264,0.005773502691896258,0.30789608636681304,0.3493326972004386,0.1917
192,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.18,0.01,0.62,0.19,8,1,7,4,8,6.0,11.0,0.09814954576223638,0.0,0.35232560697930165,0.4123509831846328,0.2157
193,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.18,0.03,0.78,0.01,7,1,6,4,7,6.0,11.0,0.09814954576223638,0.011547005383792514,0.40841155713324273,0.48952357791360096,0.2519
194,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.21,0.21,0.01,0.57,9,1,8,4,9,6.0,11.0,0.11547005383792515,0.11547005383792515,0.3435597958628648,0.306648550189518,0.2203
195,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.22,0.21,0.17,0.4,9,1,8,4,9,7.0,11.0,0.12124355652982141,0.11547005383792515,0.3092463958291726,0.34078341117685484,0.2217
196,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.21,0.2,0.38,0.21,9,1,8,4,9,7.0,11.0,0.11547005383792515,0.10969655114602891,0.30353473167552564,0.4045161719058131,0.2333
197,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.2,0.18,0.58,0.04,9,1,8,5,9,7.0,11.0,0.10969655114602891,0.09814954576223638,0.34078341117685484,0.4759551799627076,0.2561
198,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.2,0.41,0.01,0.38,11,1,10,4,11,6.0,11.0,0.10969655114602891,0.23094010767585027,0.3435597958628648,0.34641016151377546,0.2577
199,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.19,0.38,0.23,0.2,10,1,9,4,10,7.0,11.0,0.10392304845413264,0.21361959960016155,0.302709982216202,0.40841155713324273,0.2572
200,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.22,0.4,0.38,0.0,9,2,7,4,9,6.0,10.0,0.12124355652982141,0.22516660498395408,0.30353473167552564,0.4940985056983408,0.286
201,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.22,0.57,0.01,0.2,11,1,10,4,11,6.0,11.0,0.12124355652982141,0.3233161507461904,0.3435597958628648,0.40841155713324273,0.2991
202,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.17,0.6,0.22,0.01,9,1,8,4,9,6.0,11.0,0.09237604307034013,0.34063665882187916,0.30353473167552564,0.48952357791360096,0.3065
203,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.19,0.8,0.01,0.0,10,2,8,4,10,5.0,10.0,0.10392304845413264,0.45610671265980435,0.3435597958628648,0.4940985056983408,0.3494
204,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.4,0.01,0.02,0.57,8,1,7,3,8,5.0,11.0,0.22516660498395408,0.0,0.3407834111768549,0.306648550189518,0.2181
205,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.42,0.02,0.18,0.38,8,1,7,3,8,6.0,11.0,0.23671361036774655,0.005773502691896258,0.30789608636681304,0.34641016151377546,0.2242
206,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.41,0.02,0.39,0.18,8,1,7,3,8,6.0,11.0,0.23094010767585027,0.005773502691896258,0.30446674695276654,0.41633319989322654,0.2394
207,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.4,0.02,0.57,0.01,8,1,7,4,8,5.0,11.0,0.22516660498395408,0.005773502691896258,0.3380828300875393,0.48952357791360096,0.2646
208,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.41,0.18,0.0,0.41,11,2,9,4,11,6.0,10.0,0.23094010767585027,0.09814954576223638,0.34641016151377546,0.3380828300875393,0.2534
209,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.42,0.18,0.2,0.2,10,1,9,4,10,7.0,11.0,0.23671361036774655,0.09814954576223638,0.30550504633038933,0.40841155713324273,0.2622
210,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.41,0.18,0.41,0.0,9,2,7,4,9,6.0,10.0,0.23094010767585027,0.09814954576223638,0.306648550189518,0.4940985056983408,0.2825
211,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.42,0.39,0.01,0.18,12,1,11,4,12,6.0,11.0,0.23671361036774655,0.2193931022920578,0.3435597958628648,0.41633319989322654,0.304
212,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.39,0.4,0.19,0.02,10,1,9,4,10,6.0,11.0,0.2193931022920578,0.22516660498395408,0.306648550189518,0.48497422611928565,0.309
213,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.37,0.61,0.0,0.02,11,2,9,4,11,5.0,10.0,0.20784609690826528,0.34641016151377546,0.34641016151377546,0.48497422611928565,0.3464
214,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.58,0.0,0.01,0.41,9,1,8,3,9,5.0,10.0,0.32908965343808666,0.005773502691896258,0.3435597958628648,0.3380828300875393,0.2541
215,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.6,0.01,0.22,0.17,8,1,7,3,8,6.0,11.0,0.34063665882187916,0.0,0.30353473167552564,0.420356991139674,0.2661
216,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.59,0.01,0.39,0.01,7,1,6,3,7,5.0,11.0,0.3348631561299829,0.0,0.30446674695276654,0.48952357791360096,0.2822
217,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.6,0.19,0.02,0.19,11,1,10,4,11,6.0,11.0,0.34063665882187916,0.10392304845413264,0.3407834111768549,0.4123509831846328,0.2994
218,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.61,0.2,0.18,0.01,9,1,8,4,9,6.0,11.0,0.34641016151377546,0.10969655114602891,0.30789608636681304,0.48952357791360096,0.3134
219,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.6,0.38,0.02,0.0,11,2,9,4,11,5.0,10.0,0.34063665882187916,0.21361959960016155,0.3407834111768549,0.4940985056983408,0.3473
220,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.78,0.01,0.0,0.21,9,2,7,3,9,5.0,10.0,0.4445597072760119,0.0,0.34641016151377546,0.4045161719058131,0.2989
221,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.79,0.02,0.19,0.0,7,2,5,3,7,5.0,10.0,0.45033320996790815,0.005773502691896258,0.306648550189518,0.4940985056983408,0.3142
222,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.79,0.19,0.01,0.01,10,1,9,4,10,5.0,11.0,0.45033320996790815,0.10392304845413264,0.3435597958628648,0.48952357791360096,0.3468
223,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.01,0.6,0.38,0.98,0.0,0.01,0.01,8,1,7,3,8,4.0,10.0,0.560029761113937,0.005773502691896258,0.3435597958628648,0.48952357791360096,0.3497
224,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.03,0.78,0.18,0.01,0.01,0.0,0.98,6,2,4,3,6,5.0,10.0,0.0,0.011547005383792514,0.4503332099679081,0.46188021535170054,0.2309
225,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.03,0.78,0.18,0.01,0.01,0.17,0.81,4,1,3,2,4,6.0,11.0,0.0,0.011547005383792514,0.41016256939576207,0.42146569650842686,0.2108
226,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.03,0.78,0.18,0.0,0.02,0.38,0.6,4,1,3,2,4,6.0,10.0,0.005773502691896258,0.01,0.39004273270160206,0.4001666319589045,0.2015
227,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.03,0.78,0.18,0.01,0.01,0.6,0.38,6,1,5,3,6,6.0,11.0,0.0,0.011547005383792514,0.40841155713324273,0.41633319989322654,0.2091
228,4,3,0.2,0.01,0.01,0.0,0.98,0.01,0.03,0.78,0.18,0.01,0.03,0.78,0.18,6,1,5,3,6,7.0,11.0,0.0,0.011547005383792514,0.4503332099679081,0.46188021535170065,0.2309
